date,cloudcover,day_of_week,label
2018-01-07,20.4,Sunday,Weekend
2018-01-08,77.7,Monday,Weekday
2018-01-09,18.1,Tuesday,Weekday
2018-01-10,29.6,Wednesday,Weekday
2018-01-11,78.7,Thursday,Weekday
2018-01-12,100.0,Friday,Weekday
2018-01-13,50.0,Saturday,Weekend
2018-01-14,5.7,Sunday,Weekend
2018-01-15,37.3,Monday,Weekday
2018-01-16,95.5,Tuesday,Weekday
2018-01-17,92.1,Wednesday,Weekday
2018-01-18,5.3,Thursday,Weekday
2018-01-19,10.0,Friday,Weekday
2018-01-20,11.0,Saturday,Weekend
2018-01-21,37.3,Sunday,Weekend
2018-01-22,94.4,Monday,Weekday
2018-01-23,81.9,Tuesday,Weekday
2018-01-24,50.1,Wednesday,Weekday
2018-01-25,9.4,Thursday,Weekday
2018-01-26,14.3,Friday,Weekday
2018-01-27,13.2,Saturday,Weekend
2018-01-28,86.1,Sunday,Weekend
2018-01-29,55.9,Monday,Weekday
2018-01-30,89.5,Tuesday,Weekday
2018-01-31,12.1,Wednesday,Weekday
2018-02-01,71.8,Thursday,Weekday
2018-02-02,68.9,Friday,Weekday
2018-02-03,21.1,Saturday,Weekend
2018-02-04,99.1,Sunday,Weekend
2018-02-05,25.8,Monday,Weekday
2018-02-06,50.9,Tuesday,Weekday
2018-02-07,74.1,Wednesday,Weekday
2018-02-08,45.3,Thursday,Weekday
2018-02-09,43.6,Friday,Weekday
2018-02-10,87.3,Saturday,Weekend
2018-02-11,99.9,Sunday,Weekend
2018-02-12,57.7,Monday,Weekday
2018-02-13,25.6,Tuesday,Weekday
2018-02-14,86.7,Wednesday,Weekday
2018-02-15,70.9,Thursday,Weekday
2018-02-16,69.3,Friday,Weekday
2018-02-17,45.3,Saturday,Weekend
2018-02-18,32.5,Sunday,Weekend
2018-02-19,58.9,Monday,Weekday
2018-02-20,55.4,Tuesday,Weekday
2018-02-21,53.3,Wednesday,Weekday
2018-02-22,100.0,Thursday,Weekday
2018-02-23,100.0,Friday,Weekday
2018-02-24,87.0,Saturday,Weekend
2018-02-25,100.0,Sunday,Weekend
2018-02-26,30.1,Monday,Weekday
2018-02-27,1.8,Tuesday,Weekday
2018-02-28,20.2,Wednesday,Weekday
2018-03-01,46.9,Thursday,Weekday
2018-03-02,100.0,Friday,Weekday
2018-03-03,72.4,Saturday,Weekend
2018-03-04,85.4,Sunday,Weekend
2018-03-05,68.0,Monday,Weekday
2018-03-06,33.9,Tuesday,Weekday
2018-03-07,100.0,Wednesday,Weekday
2018-03-08,76.9,Thursday,Weekday
2018-03-09,70.0,Friday,Weekday
2018-03-10,61.9,Saturday,Weekend
2018-03-11,16.3,Sunday,Weekend
2018-03-12,42.5,Monday,Weekday
2018-03-13,83.8,Tuesday,Weekday
2018-03-14,50.9,Wednesday,Weekday
2018-03-15,56.3,Thursday,Weekday
2018-03-16,35.2,Friday,Weekday
2018-03-17,5.1,Saturday,Weekend
2018-03-18,1.1,Sunday,Weekend
2018-03-19,7.3,Monday,Weekday
2018-03-20,58.9,Tuesday,Weekday
2018-03-21,100.0,Wednesday,Weekday
2018-03-22,55.9,Thursday,Weekday
2018-03-23,45.8,Friday,Weekday
2018-03-24,33.0,Saturday,Weekend
2018-03-25,66.4,Sunday,Weekend
2018-03-26,3.2,Monday,Weekday
2018-03-27,30.9,Tuesday,Weekday
2018-03-28,92.7,Wednesday,Weekday
2018-03-29,100.0,Thursday,Weekday
2018-03-30,74.9,Friday,Weekday
2018-03-31,14.2,Saturday,Weekend
2018-04-01,43.4,Sunday,Weekend
2018-04-02,75.0,Monday,Weekday
2018-04-03,80.6,Tuesday,Weekday
2018-04-04,76.8,Wednesday,Weekday
2018-04-05,36.0,Thursday,Weekday
2018-04-06,69.4,Friday,Weekday
2018-04-07,85.5,Saturday,Weekend
2018-04-08,33.2,Sunday,Weekend
2018-04-09,41.2,Monday,Weekday
2018-04-10,81.0,Tuesday,Weekday
2018-04-11,36.9,Wednesday,Weekday
2018-04-12,45.1,Thursday,Weekday
2018-04-13,17.3,Friday,Weekday
2018-04-14,22.7,Saturday,Weekend
2018-04-15,100.0,Sunday,Weekend
2018-04-16,90.9,Monday,Weekday
2018-04-17,95.9,Tuesday,Weekday
2018-04-18,56.3,Wednesday,Weekday
2018-04-19,87.9,Thursday,Weekday
2018-04-20,18.9,Friday,Weekday
2018-04-21,7.2,Saturday,Weekend
2018-04-22,5.7,Sunday,Weekend
2018-04-23,5.1,Monday,Weekday
2018-04-24,40.2,Tuesday,Weekday
2018-04-25,100.0,Wednesday,Weekday
2018-04-26,35.2,Thursday,Weekday
2018-04-27,71.6,Friday,Weekday
2018-04-28,52.3,Saturday,Weekend
2018-04-29,84.2,Sunday,Weekend
2018-04-30,84.9,Monday,Weekday
2018-05-01,23.8,Tuesday,Weekday
2018-05-02,11.0,Wednesday,Weekday
2018-05-03,25.0,Thursday,Weekday
2018-05-04,43.0,Friday,Weekday
2018-05-05,29.4,Saturday,Weekend
2018-05-06,96.1,Sunday,Weekend
2018-05-07,39.5,Monday,Weekday
2018-05-08,4.5,Tuesday,Weekday
2018-05-09,8.1,Wednesday,Weekday
2018-05-10,60.7,Thursday,Weekday
2018-05-11,31.0,Friday,Weekday
2018-05-12,100.0,Saturday,Weekend
2018-05-13,100.0,Sunday,Weekend
2018-05-14,69.3,Monday,Weekday
2018-05-15,58.6,Tuesday,Weekday
2018-05-16,99.1,Wednesday,Weekday
2018-05-17,68.2,Thursday,Weekday
2018-05-18,57.2,Friday,Weekday
2018-05-19,100.0,Saturday,Weekend
2018-05-20,81.6,Sunday,Weekend
2018-05-21,10.5,Monday,Weekday
2018-05-22,71.6,Tuesday,Weekday
2018-05-23,59.6,Wednesday,Weekday
2018-05-24,2.4,Thursday,Weekday
2018-05-25,7.1,Friday,Weekday
2018-05-26,19.9,Saturday,Weekend
2018-05-27,87.9,Sunday,Weekend
2018-05-28,100.0,Monday,Weekday
2018-05-29,50.7,Tuesday,Weekday
2018-05-30,54.2,Wednesday,Weekday
2018-05-31,98.1,Thursday,Weekday
2018-06-01,73.5,Friday,Weekday
2018-06-02,36.5,Saturday,Weekend
2018-06-03,93.8,Sunday,Weekend
2018-06-04,78.2,Monday,Weekday
2018-06-05,34.8,Tuesday,Weekday
2018-06-06,93.9,Wednesday,Weekday
2018-06-07,68.5,Thursday,Weekday
2018-06-08,35.8,Friday,Weekday
2018-06-09,14.0,Saturday,Weekend
2018-06-10,88.3,Sunday,Weekend
2018-06-11,38.2,Monday,Weekday
2018-06-12,8.6,Tuesday,Weekday
2018-06-13,79.1,Wednesday,Weekday
2018-06-14,21.1,Thursday,Weekday
2018-06-15,45.3,Friday,Weekday
2018-06-16,6.9,Saturday,Weekend
2018-06-17,10.9,Sunday,Weekend
2018-06-18,30.3,Monday,Weekday
2018-06-19,31.1,Tuesday,Weekday
2018-06-20,41.6,Wednesday,Weekday
2018-06-21,62.4,Thursday,Weekday
2018-06-22,48.4,Friday,Weekday
2018-06-23,99.9,Saturday,Weekend
2018-06-24,84.5,Sunday,Weekend
2018-06-25,32.9,Monday,Weekday
2018-06-26,12.0,Tuesday,Weekday
2018-06-27,69.4,Wednesday,Weekday
2018-06-28,75.8,Thursday,Weekday
2018-06-29,9.7,Friday,Weekday
2018-06-30,6.8,Saturday,Weekend
2018-07-01,9.4,Sunday,Weekend
2018-07-02,3.9,Monday,Weekday
2018-07-03,22.2,Tuesday,Weekday
2018-07-04,47.5,Wednesday,Weekday
2018-07-05,39.1,Thursday,Weekday
2018-07-06,54.8,Friday,Weekday
2018-07-07,5.2,Saturday,Weekend
2018-07-08,4.2,Sunday,Weekend
2018-07-09,3.3,Monday,Weekday
2018-07-10,6.6,Tuesday,Weekday
2018-07-11,49.1,Wednesday,Weekday
2018-07-12,57.5,Thursday,Weekday
2018-07-13,11.9,Friday,Weekday
2018-07-14,24.0,Saturday,Weekend
2018-07-15,50.2,Sunday,Weekend
2018-07-16,14.4,Monday,Weekday
2018-07-17,55.0,Tuesday,Weekday
2018-07-18,30.4,Wednesday,Weekday
2018-07-19,1.5,Thursday,Weekday
2018-07-20,16.9,Friday,Weekday
2018-07-21,51.7,Saturday,Weekend
2018-07-22,99.2,Sunday,Weekend
2018-07-23,98.7,Monday,Weekday
2018-07-24,96.5,Tuesday,Weekday
2018-07-25,99.9,Wednesday,Weekday
2018-07-26,59.1,Thursday,Weekday
2018-07-27,44.9,Friday,Weekday
2018-07-28,36.6,Saturday,Weekend
2018-07-29,31.1,Sunday,Weekend
2018-07-30,20.5,Monday,Weekday
2018-07-31,28.3,Tuesday,Weekday
2018-08-01,80.7,Wednesday,Weekday
2018-08-02,47.8,Thursday,Weekday
2018-08-03,60.1,Friday,Weekday
2018-08-04,65.8,Saturday,Weekend
2018-08-05,10.6,Sunday,Weekend
2018-08-06,17.6,Monday,Weekday
2018-08-07,41.4,Tuesday,Weekday
2018-08-08,19.7,Wednesday,Weekday
2018-08-09,35.5,Thursday,Weekday
2018-08-10,28.0,Friday,Weekday
2018-08-11,89.7,Saturday,Weekend
2018-08-12,69.2,Sunday,Weekend
2018-08-13,97.7,Monday,Weekday
2018-08-14,51.0,Tuesday,Weekday
2018-08-15,27.3,Wednesday,Weekday
2018-08-16,10.8,Thursday,Weekday
2018-08-17,31.2,Friday,Weekday
2018-08-18,62.1,Saturday,Weekend
2018-08-19,99.1,Sunday,Weekend
2018-08-20,95.6,Monday,Weekday
2018-08-21,66.5,Tuesday,Weekday
2018-08-22,71.6,Wednesday,Weekday
2018-08-23,33.8,Thursday,Weekday
2018-08-24,4.0,Friday,Weekday
2018-08-25,15.7,Saturday,Weekend
2018-08-26,42.3,Sunday,Weekend
2018-08-27,18.0,Monday,Weekday
2018-08-28,12.4,Tuesday,Weekday
2018-08-29,5.2,Wednesday,Weekday
2018-08-30,16.6,Thursday,Weekday
2018-08-31,94.6,Friday,Weekday
2018-09-01,82.9,Saturday,Weekend
2018-09-02,49.8,Sunday,Weekend
2018-09-03,38.4,Monday,Weekday
2018-09-04,18.8,Tuesday,Weekday
2018-09-05,16.5,Wednesday,Weekday
2018-09-06,35.8,Thursday,Weekday
2018-09-07,87.5,Friday,Weekday
2018-09-08,79.6,Saturday,Weekend
2018-09-09,98.8,Sunday,Weekend
2018-09-10,100.0,Monday,Weekday
2018-09-11,99.6,Tuesday,Weekday
2018-09-12,100.0,Wednesday,Weekday
2018-09-13,100.0,Thursday,Weekday
2018-09-14,100.0,Friday,Weekday
2018-09-15,39.7,Saturday,Weekend
2018-09-16,10.9,Sunday,Weekend
2018-09-17,67.3,Monday,Weekday
2018-09-18,81.1,Tuesday,Weekday
2018-09-19,38.4,Wednesday,Weekday
2018-09-20,97.3,Thursday,Weekday
2018-09-21,99.9,Friday,Weekday
2018-09-22,32.1,Saturday,Weekend
2018-09-23,78.9,Sunday,Weekend
2018-09-24,69.2,Monday,Weekday
2018-09-25,97.0,Tuesday,Weekday
2018-09-26,84.8,Wednesday,Weekday
2018-09-27,56.1,Thursday,Weekday
2018-09-28,80.2,Friday,Weekday
2018-09-29,25.4,Saturday,Weekend
2018-09-30,7.3,Sunday,Weekend
2018-10-01,65.1,Monday,Weekday
2018-10-02,76.2,Tuesday,Weekday
2018-10-03,36.1,Wednesday,Weekday
2018-10-04,47.3,Thursday,Weekday
2018-10-05,53.5,Friday,Weekday
2018-10-06,100.0,Saturday,Weekend
2018-10-07,75.3,Sunday,Weekend
2018-10-08,98.8,Monday,Weekday
2018-10-09,86.9,Tuesday,Weekday
2018-10-10,56.4,Wednesday,Weekday
2018-10-11,89.4,Thursday,Weekday
2018-10-12,54.3,Friday,Weekday
2018-10-13,57.5,Saturday,Weekend
2018-10-14,25.4,Sunday,Weekend
2018-10-15,96.4,Monday,Weekday
2018-10-16,27.2,Tuesday,Weekday
2018-10-17,30.2,Wednesday,Weekday
2018-10-18,20.9,Thursday,Weekday
2018-10-19,8.8,Friday,Weekday
2018-10-20,63.7,Saturday,Weekend
2018-10-21,62.8,Sunday,Weekend
2018-10-22,45.9,Monday,Weekday
2018-10-23,65.4,Tuesday,Weekday
2018-10-24,50.0,Wednesday,Weekday
2018-10-25,6.4,Thursday,Weekday
2018-10-26,54.5,Friday,Weekday
2018-10-27,100.0,Saturday,Weekend
2018-10-28,92.3,Sunday,Weekend
2018-10-29,86.7,Monday,Weekday
2018-10-30,5.4,Tuesday,Weekday
2018-10-31,29.9,Wednesday,Weekday
2018-11-01,39.2,Thursday,Weekday
2018-11-02,84.4,Friday,Weekday
2018-11-03,60.0,Saturday,Weekend
2018-11-04,6.2,Sunday,Weekend
2018-11-05,79.3,Monday,Weekday
2018-11-06,89.6,Tuesday,Weekday
2018-11-07,20.9,Wednesday,Weekday
2018-11-08,8.7,Thursday,Weekday
2018-11-09,63.7,Friday,Weekday
2018-11-10,41.9,Saturday,Weekend
2018-11-11,2.9,Sunday,Weekend
2018-11-12,30.1,Monday,Weekday
2018-11-13,94.0,Tuesday,Weekday
2018-11-14,27.6,Wednesday,Weekday
2018-11-15,63.3,Thursday,Weekday
2018-11-16,70.1,Friday,Weekday
2018-11-17,76.2,Saturday,Weekend
2018-11-18,90.7,Sunday,Weekend
2018-11-19,59.2,Monday,Weekday
2018-11-20,80.0,Tuesday,Weekday
2018-11-21,60.2,Wednesday,Weekday
2018-11-22,3.3,Thursday,Weekday
2018-11-23,5.6,Friday,Weekday
2018-11-24,73.5,Saturday,Weekend
2018-11-25,86.1,Sunday,Weekend
2018-11-26,85.8,Monday,Weekday
2018-11-27,98.4,Tuesday,Weekday
2018-11-28,98.7,Wednesday,Weekday
2018-11-29,78.4,Thursday,Weekday
2018-11-30,88.0,Friday,Weekday
2018-12-01,46.4,Saturday,Weekend
2018-12-02,100.0,Sunday,Weekend
2018-12-03,59.0,Monday,Weekday
2018-12-04,36.5,Tuesday,Weekday
2018-12-05,15.0,Wednesday,Weekday
2018-12-06,35.8,Thursday,Weekday
2018-12-07,18.7,Friday,Weekday
2018-12-08,32.0,Saturday,Weekend
2018-12-09,13.5,Sunday,Weekend
2018-12-10,6.0,Monday,Weekday
2018-12-11,20.0,Tuesday,Weekday
2018-12-12,57.3,Wednesday,Weekday
2018-12-13,79.1,Thursday,Weekday
2018-12-14,100.0,Friday,Weekday
2018-12-15,84.6,Saturday,Weekend
2018-12-16,100.0,Sunday,Weekend
2018-12-17,87.2,Monday,Weekday
2018-12-18,31.1,Tuesday,Weekday
2018-12-19,10.1,Wednesday,Weekday
2018-12-20,48.0,Thursday,Weekday
2018-12-21,97.3,Friday,Weekday
2018-12-22,90.4,Saturday,Weekend
2018-12-23,45.6,Sunday,Weekend
2018-12-24,81.4,Monday,Weekday
2018-12-25,36.7,Tuesday,Weekday
2018-12-26,45.8,Wednesday,Weekday
2018-12-27,47.0,Thursday,Weekday
2018-12-28,99.6,Friday,Weekday
2018-12-29,64.9,Saturday,Weekend
2018-12-30,76.3,Sunday,Weekend
2018-12-31,76.3,Monday,Weekday
2019-01-01,63.8,Tuesday,Weekday
2019-01-02,37.7,Wednesday,Weekday
2019-01-03,63.6,Thursday,Weekday
2019-01-04,15.8,Friday,Weekday
2019-01-05,77.4,Saturday,Weekend
2019-01-06,50.2,Sunday,Weekend
2019-01-07,23.2,Monday,Weekday
2019-01-08,92.4,Tuesday,Weekday
2019-01-09,63.4,Wednesday,Weekday
2019-01-10,72.2,Thursday,Weekday
2019-01-11,7.5,Friday,Weekday
2019-01-12,55.3,Saturday,Weekend
2019-01-13,41.8,Sunday,Weekend
2019-01-14,29.0,Monday,Weekday
2019-01-15,7.3,Tuesday,Weekday
2019-01-16,57.3,Wednesday,Weekday
2019-01-17,22.9,Thursday,Weekday
2019-01-18,83.7,Friday,Weekday
2019-01-19,58.9,Saturday,Weekend
2019-01-20,73.0,Sunday,Weekend
2019-01-21,37.9,Monday,Weekday
2019-01-22,4.4,Tuesday,Weekday
2019-01-23,69.8,Wednesday,Weekday
2019-01-24,86.8,Thursday,Weekday
2019-01-25,51.3,Friday,Weekday
2019-01-26,29.2,Saturday,Weekend
2019-01-27,50.0,Sunday,Weekend
2019-01-28,12.7,Monday,Weekday
2019-01-29,69.8,Tuesday,Weekday
2019-01-30,22.0,Wednesday,Weekday
2019-01-31,4.2,Thursday,Weekday
2019-02-01,29.2,Friday,Weekday
2019-02-02,17.9,Saturday,Weekend
2019-02-03,4.5,Sunday,Weekend
2019-02-04,4.4,Monday,Weekday
2019-02-05,28.3,Tuesday,Weekday
2019-02-06,40.3,Wednesday,Weekday
2019-02-07,99.9,Thursday,Weekday
2019-02-08,53.9,Friday,Weekday
2019-02-09,3.5,Saturday,Weekend
2019-02-10,26.8,Sunday,Weekend
2019-02-11,82.7,Monday,Weekday
2019-02-12,84.6,Tuesday,Weekday
2019-02-13,62.9,Wednesday,Weekday
2019-02-14,38.8,Thursday,Weekday
2019-02-15,52.8,Friday,Weekday
2019-02-16,6.5,Saturday,Weekend
2019-02-17,27.6,Sunday,Weekend
2019-02-18,64.1,Monday,Weekday
2019-02-19,10.5,Tuesday,Weekday
2019-02-20,64.9,Wednesday,Weekday
2019-02-21,47.3,Thursday,Weekday
2019-02-22,13.2,Friday,Weekday
2019-02-23,28.3,Saturday,Weekend
2019-02-24,91.5,Sunday,Weekend
2019-02-25,50.7,Monday,Weekday
2019-02-26,11.2,Tuesday,Weekday
2019-02-27,83.1,Wednesday,Weekday
2019-02-28,31.6,Thursday,Weekday
2019-03-01,84.8,Friday,Weekday
2019-03-02,95.3,Saturday,Weekend
2019-03-03,55.9,Sunday,Weekend
2019-03-04,74.4,Monday,Weekday
2019-03-05,22.8,Tuesday,Weekday
2019-03-06,32.9,Wednesday,Weekday
2019-03-07,37.2,Thursday,Weekday
2019-03-08,27.1,Friday,Weekday
2019-03-09,30.5,Saturday,Weekend
2019-03-10,89.0,Sunday,Weekend
2019-03-11,16.3,Monday,Weekday
2019-03-12,45.0,Tuesday,Weekday
2019-03-13,18.1,Wednesday,Weekday
2019-03-14,35.4,Thursday,Weekday
2019-03-15,48.5,Friday,Weekday
2019-03-16,52.1,Saturday,Weekend
2019-03-17,18.6,Sunday,Weekend
2019-03-18,36.6,Monday,Weekday
2019-03-19,24.1,Tuesday,Weekday
2019-03-20,5.0,Wednesday,Weekday
2019-03-21,79.1,Thursday,Weekday
2019-03-22,71.6,Friday,Weekday
2019-03-23,29.7,Saturday,Weekend
2019-03-24,8.6,Sunday,Weekend
2019-03-25,85.6,Monday,Weekday
2019-03-26,10.5,Tuesday,Weekday
2019-03-27,6.9,Wednesday,Weekday
2019-03-28,14.3,Thursday,Weekday
2019-03-29,78.5,Friday,Weekday
2019-03-30,41.4,Saturday,Weekend
2019-03-31,45.2,Sunday,Weekend
2019-04-01,4.7,Monday,Weekday
2019-04-02,29.5,Tuesday,Weekday
2019-04-03,19.9,Wednesday,Weekday
2019-04-04,9.8,Thursday,Weekday
2019-04-05,65.6,Friday,Weekday
2019-04-06,50.2,Saturday,Weekend
2019-04-07,11.7,Sunday,Weekend
2019-04-08,57.2,Monday,Weekday
2019-04-09,98.0,Tuesday,Weekday
2019-04-10,25.8,Wednesday,Weekday
2019-04-11,71.6,Thursday,Weekday
2019-04-12,73.9,Friday,Weekday
2019-04-13,52.2,Saturday,Weekend
2019-04-14,56.3,Sunday,Weekend
2019-04-15,68.0,Monday,Weekday
2019-04-16,21.4,Tuesday,Weekday
2019-04-17,58.1,Wednesday,Weekday
2019-04-18,69.9,Thursday,Weekday
2019-04-19,44.0,Friday,Weekday
2019-04-20,74.3,Saturday,Weekend
2019-04-21,53.7,Sunday,Weekend
2019-04-22,49.4,Monday,Weekday
2019-04-23,33.2,Tuesday,Weekday
2019-04-24,14.0,Wednesday,Weekday
2019-04-25,33.7,Thursday,Weekday
2019-04-26,77.3,Friday,Weekday
2019-04-27,47.2,Saturday,Weekend
2019-04-28,57.0,Sunday,Weekend
2019-04-29,21.6,Monday,Weekday
2019-04-30,82.0,Tuesday,Weekday
2019-05-01,88.2,Wednesday,Weekday
2019-05-02,64.6,Thursday,Weekday
2019-05-03,96.9,Friday,Weekday
2019-05-04,67.9,Saturday,Weekend
2019-05-05,94.6,Sunday,Weekend
2019-05-06,55.1,Monday,Weekday
2019-05-07,56.3,Tuesday,Weekday
2019-05-08,38.8,Wednesday,Weekday
2019-05-09,77.4,Thursday,Weekday
2019-05-10,70.3,Friday,Weekday
2019-05-11,47.7,Saturday,Weekend
2019-05-12,91.8,Sunday,Weekend
2019-05-13,94.7,Monday,Weekday
2019-05-14,92.6,Tuesday,Weekday
2019-05-15,56.7,Wednesday,Weekday
2019-05-16,45.5,Thursday,Weekday
2019-05-17,44.2,Friday,Weekday
2019-05-18,14.0,Saturday,Weekend
2019-05-19,25.2,Sunday,Weekend
2019-05-20,34.4,Monday,Weekday
2019-05-21,19.0,Tuesday,Weekday
2019-05-22,8.2,Wednesday,Weekday
2019-05-23,48.1,Thursday,Weekday
2019-05-24,21.9,Friday,Weekday
2019-05-25,26.4,Saturday,Weekend
2019-05-26,41.0,Sunday,Weekend
2019-05-27,7.8,Monday,Weekday
2019-05-28,45.2,Tuesday,Weekday
2019-05-29,70.9,Wednesday,Weekday
2019-05-30,91.7,Thursday,Weekday
2019-05-31,24.9,Friday,Weekday
2019-06-01,21.7,Saturday,Weekend
2019-06-02,28.5,Sunday,Weekend
2019-06-03,21.7,Monday,Weekday
2019-06-04,5.2,Tuesday,Weekday
2019-06-05,49.2,Wednesday,Weekday
2019-06-06,62.7,Thursday,Weekday
2019-06-07,13.3,Friday,Weekday
2019-06-08,6.4,Saturday,Weekend
2019-06-09,8.2,Sunday,Weekend
2019-06-10,83.3,Monday,Weekday
2019-06-11,38.5,Tuesday,Weekday
2019-06-12,7.8,Wednesday,Weekday
2019-06-13,58.6,Thursday,Weekday
2019-06-14,38.7,Friday,Weekday
2019-06-15,19.3,Saturday,Weekend
2019-06-16,57.5,Sunday,Weekend
2019-06-17,67.8,Monday,Weekday
2019-06-18,82.1,Tuesday,Weekday
2019-06-19,98.1,Wednesday,Weekday
2019-06-20,80.9,Thursday,Weekday
2019-06-21,45.1,Friday,Weekday
2019-06-22,15.5,Saturday,Weekend
2019-06-23,3.9,Sunday,Weekend
2019-06-24,5.8,Monday,Weekday
2019-06-25,53.1,Tuesday,Weekday
2019-06-26,6.4,Wednesday,Weekday
2019-06-27,8.0,Thursday,Weekday
2019-06-28,18.2,Friday,Weekday
2019-06-29,11.5,Saturday,Weekend
2019-06-30,26.2,Sunday,Weekend
2019-07-01,4.8,Monday,Weekday
2019-07-02,32.0,Tuesday,Weekday
2019-07-03,44.5,Wednesday,Weekday
2019-07-04,6.7,Thursday,Weekday
2019-07-05,68.7,Friday,Weekday
2019-07-06,41.4,Saturday,Weekend
2019-07-07,31.8,Sunday,Weekend
2019-07-08,42.4,Monday,Weekday
2019-07-09,3.5,Tuesday,Weekday
2019-07-10,19.7,Wednesday,Weekday
2019-07-11,53.7,Thursday,Weekday
2019-07-12,41.0,Friday,Weekday
2019-07-13,4.0,Saturday,Weekend
2019-07-14,12.8,Sunday,Weekend
2019-07-15,8.0,Monday,Weekday
2019-07-16,7.9,Tuesday,Weekday
2019-07-17,42.7,Wednesday,Weekday
2019-07-18,79.7,Thursday,Weekday
2019-07-19,56.3,Friday,Weekday
2019-07-20,8.7,Saturday,Weekend
2019-07-21,13.1,Sunday,Weekend
2019-07-22,32.8,Monday,Weekday
2019-07-23,83.2,Tuesday,Weekday
2019-07-24,33.8,Wednesday,Weekday
2019-07-25,30.1,Thursday,Weekday
2019-07-26,16.1,Friday,Weekday
2019-07-27,17.7,Saturday,Weekend
2019-07-28,11.0,Sunday,Weekend
2019-07-29,17.5,Monday,Weekday
2019-07-30,10.3,Tuesday,Weekday
2019-07-31,24.4,Wednesday,Weekday
2019-08-01,28.3,Thursday,Weekday
2019-08-02,26.9,Friday,Weekday
2019-08-03,29.1,Saturday,Weekend
2019-08-04,27.8,Sunday,Weekend
2019-08-05,4.8,Monday,Weekday
2019-08-06,29.2,Tuesday,Weekday
2019-08-07,44.1,Wednesday,Weekday
2019-08-08,43.0,Thursday,Weekday
2019-08-09,24.0,Friday,Weekday
2019-08-10,17.8,Saturday,Weekend
2019-08-11,13.6,Sunday,Weekend
2019-08-12,14.3,Monday,Weekday
2019-08-13,59.3,Tuesday,Weekday
2019-08-14,51.7,Wednesday,Weekday
2019-08-15,32.8,Thursday,Weekday
2019-08-16,64.5,Friday,Weekday
2019-08-17,55.8,Saturday,Weekend
2019-08-18,53.8,Sunday,Weekend
2019-08-19,18.6,Monday,Weekday
2019-08-20,9.1,Tuesday,Weekday
2019-08-21,37.6,Wednesday,Weekday
2019-08-22,23.8,Thursday,Weekday
2019-08-23,33.9,Friday,Weekday
2019-08-24,38.1,Saturday,Weekend
2019-08-25,42.3,Sunday,Weekend
2019-08-26,39.5,Monday,Weekday
2019-08-27,7.7,Tuesday,Weekday
2019-08-28,72.1,Wednesday,Weekday
2019-08-29,22.1,Thursday,Weekday
2019-08-30,7.0,Friday,Weekday
2019-08-31,9.7,Saturday,Weekend
2019-09-01,32.0,Sunday,Weekend
2019-09-02,31.2,Monday,Weekday
2019-09-03,6.2,Tuesday,Weekday
2019-09-04,35.6,Wednesday,Weekday
2019-09-05,13.2,Thursday,Weekday
2019-09-06,61.7,Friday,Weekday
2019-09-07,41.7,Saturday,Weekend
2019-09-08,30.2,Sunday,Weekend
2019-09-09,52.0,Monday,Weekday
2019-09-10,43.7,Tuesday,Weekday
2019-09-11,15.7,Wednesday,Weekday
2019-09-12,65.4,Thursday,Weekday
2019-09-13,45.9,Friday,Weekday
2019-09-14,75.6,Saturday,Weekend
2019-09-15,31.6,Sunday,Weekend
2019-09-16,69.3,Monday,Weekday
2019-09-17,15.0,Tuesday,Weekday
2019-09-18,34.3,Wednesday,Weekday
2019-09-19,2.2,Thursday,Weekday
2019-09-20,8.6,Friday,Weekday
2019-09-21,5.5,Saturday,Weekend
2019-09-22,4.7,Sunday,Weekend
2019-09-23,28.6,Monday,Weekday
2019-09-24,47.7,Tuesday,Weekday
2019-09-25,6.6,Wednesday,Weekday
2019-09-26,22.1,Thursday,Weekday
2019-09-27,4.9,Friday,Weekday
2019-09-28,26.1,Saturday,Weekend
2019-09-29,16.9,Sunday,Weekend
2019-09-30,46.3,Monday,Weekday
2019-10-01,55.0,Tuesday,Weekday
2019-10-02,42.2,Wednesday,Weekday
2019-10-03,91.5,Thursday,Weekday
2019-10-04,41.9,Friday,Weekday
2019-10-05,15.0,Saturday,Weekend
2019-10-06,86.9,Sunday,Weekend
2019-10-07,75.7,Monday,Weekday
2019-10-08,63.6,Tuesday,Weekday
2019-10-09,75.7,Wednesday,Weekday
2019-10-10,61.8,Thursday,Weekday
2019-10-11,65.6,Friday,Weekday
2019-10-12,67.3,Saturday,Weekend
2019-10-13,26.4,Sunday,Weekend
2019-10-14,43.6,Monday,Weekday
2019-10-15,5.1,Tuesday,Weekday
2019-10-16,63.7,Wednesday,Weekday
2019-10-17,88.6,Thursday,Weekday
2019-10-18,55.9,Friday,Weekday
2019-10-19,7.0,Saturday,Weekend
2019-10-20,37.0,Sunday,Weekend
2019-10-21,21.5,Monday,Weekday
2019-10-22,87.2,Tuesday,Weekday
2019-10-23,21.1,Wednesday,Weekday
2019-10-24,0.7,Thursday,Weekday
2019-10-25,6.7,Friday,Weekday
2019-10-26,18.9,Saturday,Weekend
2019-10-27,69.3,Sunday,Weekend
2019-10-28,63.0,Monday,Weekday
2019-10-29,90.8,Tuesday,Weekday
2019-10-30,98.8,Wednesday,Weekday
2019-10-31,91.2,Thursday,Weekday
2019-11-01,21.3,Friday,Weekday
2019-11-02,31.7,Saturday,Weekend
